id,source_label,source_id,target_label,target_id,relation
29,MESSAGE,71308ed5-acfa-4562-88f1-974062d6bf3a,USER,9e59b4d2-6cf8-4ffc-949a-5cfa416038a3,send_by
30,USER,5d5481df-3b56-4421-a9c1-093a231ba81b,MESSAGE,70016357-5c10-4666-8314-8aae7c136ace,sender
30,MESSAGE,70016357-5c10-4666-8314-8aae7c136ace,USER,5d5481df-3b56-4421-a9c1-093a231ba81b,send_by
31,USER,ea16f97f-39a4-4889-9506-bd55f4745f22,MESSAGE,26bb2008-f65a-4a94-9161-f258a0c4ef05,sender
31,MESSAGE,26bb2008-f65a-4a94-9161-f258a0c4ef05,USER,ea16f97f-39a4-4889-9506-bd55f4745f22,send_by
32,USER,da61db15-2767-408c-bef8-f085e5f6ea18,MESSAGE,d20d9eac-8ba9-418b-8431-97634678ca92,sender
32,MESSAGE,d20d9eac-8ba9-418b-8431-97634678ca92,USER,da61db15-2767-408c-bef8-f085e5f6ea18,send_by
33,USER,c54a9855-8c09-49f3-851d-786e781d2c52,MESSAGE,408460bd-e76e-4bbc-86bb-6d7e11af1bfa,sender
33,MESSAGE,408460bd-e76e-4bbc-86bb-6d7e11af1bfa,USER,c54a9855-8c09-49f3-851d-786e781d2c52,send_by
34,USER,bf46f603-12f0-44c4-bfcf-745fc04e0ada,MESSAGE,c0e25b4a-e095-48e5-b06e-73f3f3d9b8c7,sender
34,MESSAGE,c0e25b4a-e095-48e5-b06e-73f3f3d9b8c7,USER,bf46f603-12f0-44c4-bfcf-745fc04e0ada,send_by
35,USER,3c0d20b2-85b8-4ac4-9e16-272750b4957c,MESSAGE,b810b51f-d3e2-4a05-9d65-976398781382,sender
35,MESSAGE,b810b51f-d3e2-4a05-9d65-976398781382,USER,3c0d20b2-85b8-4ac4-9e16-272750b4957c,send_by
36,USER,3ed6be6b-d642-4d52-bbcc-d4a098fc3141,MESSAGE,3376bf00-040a-495e-9e2f-c124ba3d8fe1,sender
36,MESSAGE,3376bf00-040a-495e-9e2f-c124ba3d8fe1,USER,3ed6be6b-d642-4d52-bbcc-d4a098fc3141,send_by
37,USER,dcfbd9b6-0a99-46c0-b836-b960d7753c98,MESSAGE,e067a2ab-5ac8-4364-b40f-741f97c70d31,sender
37,MESSAGE,e067a2ab-5ac8-4364-b40f-741f97c70d31,USER,dcfbd9b6-0a99-46c0-b836-b960d7753c98,send_by
38,USER,f43f4cbc-5193-4c7c-b22b-badc3b5a2bcd,MESSAGE,98168a37-889b-4b54-af34-a137ead568ba,sender
38,MESSAGE,98168a37-889b-4b54-af34-a137ead568ba,USER,f43f4cbc-5193-4c7c-b22b-badc3b5a2bcd,send_by
39,USER,75fd106d-6ddd-4f6c-ac43-0693b02c383a,MESSAGE,298f845b-d8da-4f81-bf73-dd71c82faace,sender
39,MESSAGE,298f845b-d8da-4f81-bf73-dd71c82faace,USER,75fd106d-6ddd-4f6c-ac43-0693b02c383a,send_by
40,USER,fb53769e-6ee4-46b8-8efa-4905b39157a9,MESSAGE,267812a4-7391-47a9-9e34-2e47df5d9577,sender
40,MESSAGE,267812a4-7391-47a9-9e34-2e47df5d9577,USER,fb53769e-6ee4-46b8-8efa-4905b39157a9,send_by
41,USER,25cbc61b-c102-42e6-8af8-eeac50eec3ee,MESSAGE,9f296fa8-86cf-4c63-8df2-bcb9361c654c,sender
41,MESSAGE,9f296fa8-86cf-4c63-8df2-bcb9361c654c,USER,25cbc61b-c102-42e6-8af8-eeac50eec3ee,send_by
42,USER,18854d10-1471-4bd1-b497-8d6e27802667,MESSAGE,b8671f03-0c86-44e8-b48e-be64f2d2bc53,sender
42,MESSAGE,b8671f03-0c86-44e8-b48e-be64f2d2bc53,USER,18854d10-1471-4bd1-b497-8d6e27802667,send_by
43,USER,b742e1e5-9fe5-485d-a1ca-7f676a45c40c,MESSAGE,e9ad499b-a295-4c77-a494-4a8bc91f4837,sender
43,MESSAGE,e9ad499b-a295-4c77-a494-4a8bc91f4837,USER,b742e1e5-9fe5-485d-a1ca-7f676a45c40c,send_by
44,USER,143cd0f4-eab4-4426-bcb8-855ae7d6cbee,MESSAGE,2bba976d-6386-40f4-99a5-ff8b6d5fbcf6,sender
44,MESSAGE,2bba976d-6386-40f4-99a5-ff8b6d5fbcf6,USER,143cd0f4-eab4-4426-bcb8-855ae7d6cbee,send_by
45,USER,878266d3-0699-4274-aeba-7da87da656f5,MESSAGE,2f3a0485-f8c0-4f88-9900-919933743f00,sender
45,MESSAGE,2f3a0485-f8c0-4f88-9900-919933743f00,USER,878266d3-0699-4274-aeba-7da87da656f5,send_by
46,USER,48ac1652-7910-4335-893f-cc30ebb2c18e,MESSAGE,38c94da3-2d58-4554-8da9-cab9b08341a3,sender
46,MESSAGE,38c94da3-2d58-4554-8da9-cab9b08341a3,USER,48ac1652-7910-4335-893f-cc30ebb2c18e,send_by
47,USER,f0e9b4be-c93f-4be7-aece-2acceb085c33,MESSAGE,ba5f6d75-9804-4082-a923-8982169afd73,sender
47,MESSAGE,ba5f6d75-9804-4082-a923-8982169afd73,USER,f0e9b4be-c93f-4be7-aece-2acceb085c33,send_by
48,USER,8b9213b9-44b8-4de9-9148-76efeac25fe8,MESSAGE,060fa749-9e88-44da-863e-48a4aa0c4298,sender
48,MESSAGE,060fa749-9e88-44da-863e-48a4aa0c4298,USER,8b9213b9-44b8-4de9-9148-76efeac25fe8,send_by
49,USER,755c2981-55cc-4a98-bc91-f666935a1192,MESSAGE,7045398c-0edd-40cf-82ac-f46af01e0343,sender
49,MESSAGE,7045398c-0edd-40cf-82ac-f46af01e0343,USER,755c2981-55cc-4a98-bc91-f666935a1192,send_by
50,USER,a42dbd86-f7ec-4dc6-abdd-b69bbe2d1723,MESSAGE,7d6c6ed8-0ad6-4291-8383-e4e47c46d599,sender
50,MESSAGE,7d6c6ed8-0ad6-4291-8383-e4e47c46d599,USER,a42dbd86-f7ec-4dc6-abdd-b69bbe2d1723,send_by
51,USER,125d5199-4cf6-4697-9358-40b8e89ee4cf,MESSAGE,71b0d54c-2bf3-4a71-b77e-8f4fe5d6b20a,sender
51,MESSAGE,71b0d54c-2bf3-4a71-b77e-8f4fe5d6b20a,USER,125d5199-4cf6-4697-9358-40b8e89ee4cf,send_by
52,USER,8b0bd5e4-4910-4dc2-82cb-ef4480a99aba,MESSAGE,481fdb24-e9fa-4939-b6b1-cbb2fda66f96,sender
52,MESSAGE,481fdb24-e9fa-4939-b6b1-cbb2fda66f96,USER,8b0bd5e4-4910-4dc2-82cb-ef4480a99aba,send_by
53,USER,ec0fee50-2976-4c7b-8d0d-a11b668e0db1,MESSAGE,2770da4d-914c-4c69-a8ff-61e03f025568,sender
53,MESSAGE,2770da4d-914c-4c69-a8ff-61e03f025568,USER,ec0fee50-2976-4c7b-8d0d-a11b668e0db1,send_by
54,USER,c16b9340-a162-4795-924a-55d1ba03cf6e,MESSAGE,e46a2fd6-c53f-4178-9982-4170d0507583,sender
54,MESSAGE,e46a2fd6-c53f-4178-9982-4170d0507583,USER,c16b9340-a162-4795-924a-55d1ba03cf6e,send_by
55,USER,659b5241-b98a-418b-b41d-bed72d34ae82,MESSAGE,11b646b2-6f7b-407a-913a-495007551152,sender
55,MESSAGE,11b646b2-6f7b-407a-913a-495007551152,USER,659b5241-b98a-418b-b41d-bed72d34ae82,send_by
56,USER,aef203ac-b7d2-4446-8f87-b9e1cac2f095,MESSAGE,8faf0351-6468-423a-9823-274d3ef12a56,sender
56,MESSAGE,8faf0351-6468-423a-9823-274d3ef12a56,USER,aef203ac-b7d2-4446-8f87-b9e1cac2f095,send_by
57,USER,1a41811a-08a8-479e-b283-aec062a37f78,MESSAGE,a64a33e3-7da6-403f-b925-38134ef4d1a8,sender
57,MESSAGE,a64a33e3-7da6-403f-b925-38134ef4d1a8,USER,1a41811a-08a8-479e-b283-aec062a37f78,send_by
58,USER,b7a7264d-9ca3-4fb1-a937-f5409332a636,MESSAGE,c1714289-16cf-4f99-b324-2d2f60df2148,sender
58,MESSAGE,c1714289-16cf-4f99-b324-2d2f60df2148,USER,b7a7264d-9ca3-4fb1-a937-f5409332a636,send_by
59,USER,2f1e17e6-05af-4a54-81d8-0615d54c34d6,MESSAGE,884ffefe-feb4-474f-be8b-1deb503aa206,sender
59,MESSAGE,884ffefe-feb4-474f-be8b-1deb503aa206,USER,2f1e17e6-05af-4a54-81d8-0615d54c34d6,send_by
60,USER,0ce315c7-4102-4e68-b365-447a2c0068a0,MESSAGE,d04dbaea-21d9-4ef1-93a1-fc478497aad3,sender
60,MESSAGE,d04dbaea-21d9-4ef1-93a1-fc478497aad3,USER,0ce315c7-4102-4e68-b365-447a2c0068a0,send_by
61,USER,950b4e04-325d-4136-b9d5-d49ddeefc669,MESSAGE,3abc9101-66c3-4d24-817a-f286078e048c,sender
61,MESSAGE,3abc9101-66c3-4d24-817a-f286078e048c,USER,950b4e04-325d-4136-b9d5-d49ddeefc669,send_by
62,USER,97c6e638-5d35-4270-9b6e-ac804597bbf4,MESSAGE,ad77c2c8-ea33-4829-b370-01555125cc1b,sender
62,MESSAGE,ad77c2c8-ea33-4829-b370-01555125cc1b,USER,97c6e638-5d35-4270-9b6e-ac804597bbf4,send_by
63,USER,2de90d80-7981-4b3d-8b77-66f6aee620d8,MESSAGE,04da672b-55c8-4937-be82-db121503d425,sender
63,MESSAGE,04da672b-55c8-4937-be82-db121503d425,USER,2de90d80-7981-4b3d-8b77-66f6aee620d8,send_by
64,USER,646047ce-1922-484d-bdc8-5c9ff16a38e8,MESSAGE,72f9bcb9-c530-4bc6-a7e3-bfd5df8349cc,sender
64,MESSAGE,72f9bcb9-c530-4bc6-a7e3-bfd5df8349cc,USER,646047ce-1922-484d-bdc8-5c9ff16a38e8,send_by
65,USER,64e8d7a7-820e-4feb-8b78-3f919516c876,MESSAGE,b162a55f-0047-4b25-bff2-bfc7c6001795,sender
65,MESSAGE,b162a55f-0047-4b25-bff2-bfc7c6001795,USER,64e8d7a7-820e-4feb-8b78-3f919516c876,send_by
66,USER,c5d194f9-2474-459d-83c9-185bb3ac3464,MESSAGE,d844e94f-6f93-406f-934b-0a448aa90704,sender
66,MESSAGE,d844e94f-6f93-406f-934b-0a448aa90704,USER,c5d194f9-2474-459d-83c9-185bb3ac3464,send_by
67,USER,4acea2e0-3fd6-41b2-9cfa-cf9a9236aa51,MESSAGE,be58aa3a-c0d5-4e6c-98f5-2e330278e432,sender
67,MESSAGE,be58aa3a-c0d5-4e6c-98f5-2e330278e432,USER,4acea2e0-3fd6-41b2-9cfa-cf9a9236aa51,send_by
68,USER,6411b25a-12db-4df1-b8e3-b806b4fdbc49,MESSAGE,71349006-74ba-4fa0-8bcc-0c2552b462eb,sender
68,MESSAGE,71349006-74ba-4fa0-8bcc-0c2552b462eb,USER,6411b25a-12db-4df1-b8e3-b806b4fdbc49,send_by
69,USER,5b2721ac-c638-4d29-94c0-71933985af3d,MESSAGE,bdbd05e7-3796-4c60-9143-fae048171af4,sender
69,MESSAGE,bdbd05e7-3796-4c60-9143-fae048171af4,USER,5b2721ac-c638-4d29-94c0-71933985af3d,send_by
70,USER,c63dce82-53ec-4518-832a-bda6ff835985,MESSAGE,556f0a82-6041-4ddc-99b8-e1d15c7d5ff7,sender
70,MESSAGE,556f0a82-6041-4ddc-99b8-e1d15c7d5ff7,USER,c63dce82-53ec-4518-832a-bda6ff835985,send_by
71,USER,8fc4b4eb-5bff-400d-a20e-530443d95d10,MESSAGE,358ec8fd-bf8f-4184-8a67-a49c09125d42,sender
71,MESSAGE,358ec8fd-bf8f-4184-8a67-a49c09125d42,USER,8fc4b4eb-5bff-400d-a20e-530443d95d10,send_by
72,USER,441c0260-4fdb-4b4a-8c70-7e68c5be56a4,MESSAGE,8e4cd0d6-5095-43d7-87bc-58c9bd376889,sender
72,MESSAGE,8e4cd0d6-5095-43d7-87bc-58c9bd376889,USER,441c0260-4fdb-4b4a-8c70-7e68c5be56a4,send_by
73,USER,d7f410ab-6b38-4c3c-98aa-2f6abaa759a0,MESSAGE,596d6ec0-f3b1-4f1c-823e-3d46022b3840,sender
73,MESSAGE,596d6ec0-f3b1-4f1c-823e-3d46022b3840,USER,d7f410ab-6b38-4c3c-98aa-2f6abaa759a0,send_by
74,USER,ca22846b-7b60-42ea-ac69-6fc9ef4a1845,MESSAGE,ecf8871e-a386-419c-87a9-d85c5a5aaf7b,sender
74,MESSAGE,ecf8871e-a386-419c-87a9-d85c5a5aaf7b,USER,ca22846b-7b60-42ea-ac69-6fc9ef4a1845,send_by
75,USER,552a5016-5cae-4448-9d64-d6d139b86ad4,MESSAGE,aa008f5f-ea40-43bd-9baf-951c3b1738f7,sender
75,MESSAGE,aa008f5f-ea40-43bd-9baf-951c3b1738f7,USER,552a5016-5cae-4448-9d64-d6d139b86ad4,send_by
76,USER,e7bf63e5-8a29-4fb5-aff3-584f326c6017,MESSAGE,8b7d55e5-2eb3-4c17-b77b-1f7b6dd86e3a,sender
76,MESSAGE,8b7d55e5-2eb3-4c17-b77b-1f7b6dd86e3a,USER,e7bf63e5-8a29-4fb5-aff3-584f326c6017,send_by
77,USER,cfbd4438-fede-434f-9802-8b90ad940d4e,MESSAGE,868c0262-d74d-405e-8d49-002367f78300,sender
77,MESSAGE,868c0262-d74d-405e-8d49-002367f78300,USER,cfbd4438-fede-434f-9802-8b90ad940d4e,send_by
78,USER,5bc0f8bc-cd62-4bc3-9f0f-0108028a25bb,MESSAGE,52bc412b-8647-4900-b12b-81fe5da20d6f,sender
78,MESSAGE,52bc412b-8647-4900-b12b-81fe5da20d6f,USER,5bc0f8bc-cd62-4bc3-9f0f-0108028a25bb,send_by
79,USER,e2803d47-e7c3-4b14-8df2-512f15c9070a,MESSAGE,5ec0ff6f-bb98-4084-90ed-0c0709fea2ee,sender
79,MESSAGE,5ec0ff6f-bb98-4084-90ed-0c0709fea2ee,USER,e2803d47-e7c3-4b14-8df2-512f15c9070a,send_by
80,USER,f9443e21-898d-494d-bee0-97723f5dc893,MESSAGE,a157f573-72fb-44d1-ad80-5caa8dd5f462,sender
80,MESSAGE,a157f573-72fb-44d1-ad80-5caa8dd5f462,USER,f9443e21-898d-494d-bee0-97723f5dc893,send_by
81,USER,13a9b4f4-d020-40fc-9a85-2a7fc9d6a8a3,MESSAGE,82184703-d2e4-490c-8ae0-059eee2b66df,sender
81,MESSAGE,82184703-d2e4-490c-8ae0-059eee2b66df,USER,13a9b4f4-d020-40fc-9a85-2a7fc9d6a8a3,send_by
82,USER,a41ebfc3-83a4-4e84-859d-b4e8827ece7e,MESSAGE,605e6201-33f3-4dd3-9f6d-6ee9f81017e5,sender
82,MESSAGE,605e6201-33f3-4dd3-9f6d-6ee9f81017e5,USER,a41ebfc3-83a4-4e84-859d-b4e8827ece7e,send_by
83,USER,d5ecd898-dddd-4b90-b3cd-fed256002c22,MESSAGE,99ed9a44-5e5a-4262-9401-f9106cb541b0,sender
83,MESSAGE,99ed9a44-5e5a-4262-9401-f9106cb541b0,USER,d5ecd898-dddd-4b90-b3cd-fed256002c22,send_by
84,USER,acf823b5-94d2-4743-9358-381ab532448f,MESSAGE,d4da29ad-86cb-49a2-b440-32bb38c1cc91,sender
84,MESSAGE,d4da29ad-86cb-49a2-b440-32bb38c1cc91,USER,acf823b5-94d2-4743-9358-381ab532448f,send_by
85,USER,5519b52e-f49a-40c0-b269-5118edede309,MESSAGE,04ba0475-92e6-41da-9d3c-7a999a3429f4,sender
85,MESSAGE,04ba0475-92e6-41da-9d3c-7a999a3429f4,USER,5519b52e-f49a-40c0-b269-5118edede309,send_by
86,USER,76dd9b17-d4b7-4bff-9550-734ac32967b7,MESSAGE,8ac0612f-7f88-43b0-b9d1-42310fc48257,sender
86,MESSAGE,8ac0612f-7f88-43b0-b9d1-42310fc48257,USER,76dd9b17-d4b7-4bff-9550-734ac32967b7,send_by
87,USER,44772f4a-5289-4e28-8976-eb706c01463b,MESSAGE,4b95feac-6448-4ce5-b048-ee9e6b00df81,sender
87,MESSAGE,4b95feac-6448-4ce5-b048-ee9e6b00df81,USER,44772f4a-5289-4e28-8976-eb706c01463b,send_by
88,USER,18b639ad-72f7-4028-9cd3-76c930479535,MESSAGE,c39842a0-ace9-4e98-9b21-d7d2b7f2d4a6,sender
88,MESSAGE,c39842a0-ace9-4e98-9b21-d7d2b7f2d4a6,USER,18b639ad-72f7-4028-9cd3-76c930479535,send_by
89,USER,05346a96-25ef-475b-8d8b-6ab8c6709ba8,MESSAGE,a13be35f-757e-4cf2-9d89-b901ef193ba5,sender
89,MESSAGE,a13be35f-757e-4cf2-9d89-b901ef193ba5,USER,05346a96-25ef-475b-8d8b-6ab8c6709ba8,send_by
90,USER,cc327ce0-050d-4a8b-b417-03afb20cb0a4,MESSAGE,8ca2ef2f-c505-4ec7-a136-262f1a3d4f2a,sender
90,MESSAGE,8ca2ef2f-c505-4ec7-a136-262f1a3d4f2a,USER,cc327ce0-050d-4a8b-b417-03afb20cb0a4,send_by
91,USER,9521fb17-885b-4c16-90e6-32ec5244b957,MESSAGE,3800820f-01ab-4abd-8df1-67c77d2f51e6,sender
91,MESSAGE,3800820f-01ab-4abd-8df1-67c77d2f51e6,USER,9521fb17-885b-4c16-90e6-32ec5244b957,send_by
92,USER,685a6340-0517-46e9-a2bc-99a433814055,MESSAGE,7bd7c1bc-3c51-495b-a0d7-f8a39dbf9434,sender
92,MESSAGE,7bd7c1bc-3c51-495b-a0d7-f8a39dbf9434,USER,685a6340-0517-46e9-a2bc-99a433814055,send_by
93,USER,076f2f98-ff50-4f63-8617-cb82255c1ba7,MESSAGE,28b42297-2971-4f0f-8aec-f1dcf61dee05,sender
93,MESSAGE,28b42297-2971-4f0f-8aec-f1dcf61dee05,USER,076f2f98-ff50-4f63-8617-cb82255c1ba7,send_by
94,USER,4af783f3-72cf-4062-8905-1a1aab794d44,MESSAGE,c213e44d-b9e9-477c-b109-583bf39831e0,sender
94,MESSAGE,c213e44d-b9e9-477c-b109-583bf39831e0,USER,4af783f3-72cf-4062-8905-1a1aab794d44,send_by
95,USER,e58bd0e6-5ccb-4e93-820e-37365635a2f6,MESSAGE,6794fc7f-def7-4bc7-af83-aabddbfaa6b6,sender
95,MESSAGE,6794fc7f-def7-4bc7-af83-aabddbfaa6b6,USER,e58bd0e6-5ccb-4e93-820e-37365635a2f6,send_by
96,USER,9da53a37-d6b6-4d9b-81c2-e58914428441,MESSAGE,f008cee5-4762-4c5a-90ef-e66e17279c3e,sender
96,MESSAGE,f008cee5-4762-4c5a-90ef-e66e17279c3e,USER,9da53a37-d6b6-4d9b-81c2-e58914428441,send_by
97,USER,8b2b2f51-8fbc-4783-8944-3eb92e6897d1,MESSAGE,d64eb6f1-fbc5-475c-a93f-0705840d8ce9,sender
97,MESSAGE,d64eb6f1-fbc5-475c-a93f-0705840d8ce9,USER,8b2b2f51-8fbc-4783-8944-3eb92e6897d1,send_by
98,USER,8f6f8db8-7fb6-49b9-9b40-8863cf22154c,MESSAGE,0314f0ff-78d9-4fab-bca8-26a31ec9082d,sender
98,MESSAGE,0314f0ff-78d9-4fab-bca8-26a31ec9082d,USER,8f6f8db8-7fb6-49b9-9b40-8863cf22154c,send_by
99,USER,8aa69129-2ccb-4e6c-a6f0-7ea9f52c635b,MESSAGE,ff9ba9ad-ac9e-42c5-85b3-d9cb616af2ec,sender
99,MESSAGE,ff9ba9ad-ac9e-42c5-85b3-d9cb616af2ec,USER,8aa69129-2ccb-4e6c-a6f0-7ea9f52c635b,send_by
100,USER,a8b90d1f-b431-4323-8f7a-57dc92680c68,MESSAGE,e3d4847f-7c9a-4bee-9214-f22ba3e0012c,sender
100,MESSAGE,e3d4847f-7c9a-4bee-9214-f22ba3e0012c,USER,a8b90d1f-b431-4323-8f7a-57dc92680c68,send_by
