id,source_label,source_id,target_label,target_id,relation
19,USER,ad4a57a7-1e4c-4310-8562-106eba181eff,GROUP,37201770-d4f9-4ed1-9bcb-62aa94281643,belong_to
19,GROUP,37201770-d4f9-4ed1-9bcb-62aa94281643,USER,ad4a57a7-1e4c-4310-8562-106eba181eff,part_off
20,USER,1c37f6cb-ce62-44fd-9882-055590f56d7b,GROUP,713d27fa-ad20-4393-ba96-877247021368,belong_to
20,GROUP,713d27fa-ad20-4393-ba96-877247021368,USER,1c37f6cb-ce62-44fd-9882-055590f56d7b,part_off
21,USER,de8612aa-84c3-40e9-9023-5362f9034417,GROUP,2d354103-53dc-4199-93d3-6ddbfbac5b84,belong_to
21,GROUP,2d354103-53dc-4199-93d3-6ddbfbac5b84,USER,de8612aa-84c3-40e9-9023-5362f9034417,part_off
22,USER,e7eb7e88-2813-4182-b271-3f200bf70d55,GROUP,166b9256-1ab5-421b-a9df-8377488037ae,belong_to
22,GROUP,166b9256-1ab5-421b-a9df-8377488037ae,USER,e7eb7e88-2813-4182-b271-3f200bf70d55,part_off
23,USER,09ea481e-c96e-417e-a08c-1f52cbf5e990,GROUP,8f947a5e-38a1-4a60-8f6c-d955df2f1863,belong_to
23,GROUP,8f947a5e-38a1-4a60-8f6c-d955df2f1863,USER,09ea481e-c96e-417e-a08c-1f52cbf5e990,part_off
24,USER,2ed771cc-0b5f-4451-a052-66f194c79d9d,GROUP,5ac89ff6-fdef-4d56-ae96-b0a0f98c5bdc,belong_to
24,GROUP,5ac89ff6-fdef-4d56-ae96-b0a0f98c5bdc,USER,2ed771cc-0b5f-4451-a052-66f194c79d9d,part_off
25,USER,2e9aa58c-105d-4719-8a11-9ee4ebe82837,GROUP,f45df644-1e7e-4a7b-bc52-cb965999603b,belong_to
25,GROUP,f45df644-1e7e-4a7b-bc52-cb965999603b,USER,2e9aa58c-105d-4719-8a11-9ee4ebe82837,part_off
26,USER,6570e35c-b9f8-4a59-bb28-d1f320b8585b,GROUP,89dcf08d-7def-4d25-93ae-b44750fcf68a,belong_to
26,GROUP,89dcf08d-7def-4d25-93ae-b44750fcf68a,USER,6570e35c-b9f8-4a59-bb28-d1f320b8585b,part_off
27,USER,b7a70af6-2afd-4106-9ccc-726602defb55,GROUP,1249ba0e-8be8-4448-a61d-c5fdbb532747,belong_to
27,GROUP,1249ba0e-8be8-4448-a61d-c5fdbb532747,USER,b7a70af6-2afd-4106-9ccc-726602defb55,part_off
28,USER,1c4a3e7d-1e6b-40fb-8b47-b2becb0f0376,GROUP,4554453a-9917-4bd0-9d2c-592e2e529e84,belong_to
28,GROUP,4554453a-9917-4bd0-9d2c-592e2e529e84,USER,1c4a3e7d-1e6b-40fb-8b47-b2becb0f0376,part_off
29,USER,964aa090-e78b-4e8a-b32c-eb56077eb8a7,GROUP,8425410a-f451-4100-bf69-7cf1aade650b,belong_to
29,GROUP,8425410a-f451-4100-bf69-7cf1aade650b,USER,964aa090-e78b-4e8a-b32c-eb56077eb8a7,part_off
30,USER,17f19bf2-d7fa-46fa-8070-80da6275dbf6,GROUP,292570bf-c5dd-4bbf-b6cb-b6a2216c7bad,belong_to
30,GROUP,292570bf-c5dd-4bbf-b6cb-b6a2216c7bad,USER,17f19bf2-d7fa-46fa-8070-80da6275dbf6,part_off
31,USER,033cb32a-a210-41d3-85cc-15aee0f5aa5f,GROUP,f2c44eb5-25cc-4056-9609-e0ec3960e4db,belong_to
31,GROUP,f2c44eb5-25cc-4056-9609-e0ec3960e4db,USER,033cb32a-a210-41d3-85cc-15aee0f5aa5f,part_off
32,USER,5802aca8-a0e3-4b76-953b-148810b357a0,GROUP,8f3dd709-bdfb-42ff-9664-89f6c1cee22f,belong_to
32,GROUP,8f3dd709-bdfb-42ff-9664-89f6c1cee22f,USER,5802aca8-a0e3-4b76-953b-148810b357a0,part_off
33,USER,d88c0786-0a28-4ba1-bcd5-3c28a494472a,GROUP,f677403f-37ba-4f8c-9c09-e1ed9060dd66,belong_to
33,GROUP,f677403f-37ba-4f8c-9c09-e1ed9060dd66,USER,d88c0786-0a28-4ba1-bcd5-3c28a494472a,part_off
34,USER,69564a4f-6558-4bd0-b5fb-a0bf17fa9fb1,GROUP,e89bea56-551e-4648-a205-9df87adaa659,belong_to
34,GROUP,e89bea56-551e-4648-a205-9df87adaa659,USER,69564a4f-6558-4bd0-b5fb-a0bf17fa9fb1,part_off
35,USER,c6f4e82f-2f54-4fb7-8886-284c5c7c14c2,GROUP,a95fe768-f324-43f0-ab23-e8e8f5b565ff,belong_to
35,GROUP,a95fe768-f324-43f0-ab23-e8e8f5b565ff,USER,c6f4e82f-2f54-4fb7-8886-284c5c7c14c2,part_off
36,USER,d11c364f-7338-4c14-bc00-0c1a0615b197,GROUP,1f973048-b838-42f6-9b3c-4dbe66ab9b5c,belong_to
36,GROUP,1f973048-b838-42f6-9b3c-4dbe66ab9b5c,USER,d11c364f-7338-4c14-bc00-0c1a0615b197,part_off
37,USER,3eb62af8-e648-4ef1-a77c-d90386d739ef,GROUP,c34288e7-ea66-4878-8962-de5bdc037f18,belong_to
37,GROUP,c34288e7-ea66-4878-8962-de5bdc037f18,USER,3eb62af8-e648-4ef1-a77c-d90386d739ef,part_off
38,USER,3b5c7743-19e6-4327-9a06-26feb7c3fbd6,GROUP,f49c0629-283c-40eb-b85b-6be032d71b62,belong_to
38,GROUP,f49c0629-283c-40eb-b85b-6be032d71b62,USER,3b5c7743-19e6-4327-9a06-26feb7c3fbd6,part_off
39,USER,fda6a841-fed2-443a-b828-6f92d3733c8b,GROUP,be4f1022-5658-4d77-a7a2-7e89d720ef1b,belong_to
39,GROUP,be4f1022-5658-4d77-a7a2-7e89d720ef1b,USER,fda6a841-fed2-443a-b828-6f92d3733c8b,part_off
40,USER,4af46d12-5eae-4605-aa07-120b2140a5ff,GROUP,b99419b2-e508-480f-bc3a-ef9054d3c3b2,belong_to
40,GROUP,b99419b2-e508-480f-bc3a-ef9054d3c3b2,USER,4af46d12-5eae-4605-aa07-120b2140a5ff,part_off
