id,role,grade
9a344173-f318-4c3a-9d60-85b76fa4eafd,Assistant_Manger,17
77fd98d1-9e23-40e1-9ce1-b58ff0189121,Employee,15
b895d67a-989f-4dd5-bcc2-3f9ae2066ed6,Manager,19
ae0e0b81-f0af-4356-bb13-40e3108b8779,Worker,13
9b2d8c2f-abdf-477c-9a71-e1a426ef25c3,Employee,15
debbd194-ac01-428a-a3c4-99cf43ba21a7,Manager,19
6c42df32-c79e-4ca9-ad08-40a552a48306,Employee,15
a9b16dcf-471b-43e0-9e7b-949d47bd9d65,Worker,13
3687c1aa-8714-46d3-8dd3-a7b59eca2d4e,Employee,15
e2bd29f0-8ec6-4c84-8578-4a91c69bea27,Manager,19
38831d32-7dd7-4c77-a7e4-bebc78c0ad26,Worker,13
343afcee-dfd8-469d-8db4-13050b5087b1,Manager,19
fa4f7918-ed9b-4ce9-adb9-7add4f4efc83,Employee,15
f4c840d1-79b9-43a7-bb28-9b14e7b5d84c,Assistant_Manger,17
f37c071a-3208-49cc-9f32-9caa454d0550,Staff,10
11faf2b7-542a-4bdc-8702-e08f6d17004d,Staff,10
7466c764-5312-42aa-b183-2972347c24ce,Employee,15
4235335b-ba72-4f63-8950-c00e79076619,Worker,13
c1578e63-c928-4f3d-b1aa-605097152ab9,Worker,13
1144da21-9c93-4185-8f78-0a1b81baa7e9,Assistant_Manger,17
74697e76-7f0a-4760-8fbe-2265b32ecd9e,Employee,15
f96cd924-3e1b-4b6f-a6b6-d85becddb069,Assistant_Manger,17
202f31aa-0860-4752-9ca2-5dcecfbbf1ea,Assistant_Manger,17
a9c6e307-a5fa-4652-9abe-5a35bdf9d61e,Worker,13
3cca92f3-40b9-4f0b-978e-84abcaf984b1,Worker,13
72826772-1b1d-4aae-92d1-c970d398e200,Manager,19
7ce08d1a-59ec-4775-9c59-0d323bdc32b1,Employee,15
f276227b-a0f0-41d8-8b85-235f07e7a235,Employee,15
df961673-d9a7-40a1-a95a-645d298e9f43,Employee,15
39235145-dea9-413a-bbec-397a10c630db,Manager,19
25038ed6-3747-4c49-9a04-9605dc23e0ee,Assistant_Manger,17
1c30a693-9bb4-40d3-a4dd-f24dc7e5c623,Manager,19
33fc3278-9df6-485b-a26b-661b4a01f95f,Assistant_Manger,17
5dc1a113-8b25-4fcf-9da8-d4f2d8756d49,Staff,10
28425317-bb7d-418c-b977-2a5600aa758d,Manager,19
f51e6406-c64f-4827-adb9-279a08b4abdd,Staff,10
2a2c94be-0ebf-4e26-9079-fb544ede0377,Employee,15
06f4f7eb-f88e-4860-b39d-c11930931890,Manager,19
760b165e-0c41-41f3-809a-c424745c882b,Staff,10
e56d7871-c414-4f82-a536-a5ee5ee05672,Assistant_Manger,17
1dc6adfe-0483-4ea8-81a9-5be49e8520b7,Staff,10
ca26bd26-8c45-43c6-8e96-a1ac887e143d,Employee,15
ec6da68b-45b1-4177-8ce2-329173af8a5f,Manager,19
b6268498-3efa-4261-8ac5-bfd5b3b46f8f,Staff,10
9fa3fb5b-de01-47a6-b4ec-f3776bf291ad,Manager,19
c2b3df47-af88-4ca1-bb3e-102e7d6cdeac,Staff,10
46f3f485-95f0-464c-b029-5e49dff84131,Employee,15
8a19799c-591d-47e7-bf14-6e2e4b60646b,Staff,10
5070a8cc-300e-418e-b319-48eb64c85da4,Employee,15
174f7246-b2f7-4a1e-a90c-6b888638de2b,Worker,13
104a561c-ffaa-4a92-96b3-fefe44484377,Worker,13
b64943d2-c1a8-477d-a53f-a97c32596062,Staff,10
2c2d0364-77f0-4320-9050-cbc69cab762f,Worker,13
a2121908-722b-4a59-9010-8fc95f7e288b,Manager,19
7629017e-6bad-4a83-a23f-cf9b8f61cb57,Manager,19
21770c04-3ad4-4e7c-8f06-527142e11c50,Worker,13
9eb02f2a-65ef-4aab-860e-b952524511f4,Assistant_Manger,17
637b7993-5281-42d4-bcd5-88dc1de82223,Assistant_Manger,17
eea3ac17-7b83-4d0c-97e1-c690325bb83d,Assistant_Manger,17
c6284c50-9548-4af1-938b-ffdb79a9ed64,Worker,13
1520072e-a19b-4abb-92f9-2074f06e99de,Manager,19
37a7f72c-d76f-47f2-955e-6658e2fad291,Assistant_Manger,17
b3682c44-7cd4-473d-9ce1-b23f5215007a,Assistant_Manger,17
01ead5ac-c20c-4ad6-a08b-4650dcea2846,Assistant_Manger,17
80383b27-7c43-4a5d-9256-ece11b7012b7,Staff,10
69aba164-34a5-428a-a2a0-4d5815ac59dd,Staff,10
daca6698-b204-401c-900f-154bacbfe845,Employee,15
93e42123-24ce-41f8-b1ac-db0b5e6b3f4f,Worker,13
38101e86-5965-43f5-aaa9-1c768d9c6646,Manager,19
1c6b0d95-bd77-4eea-9b3f-e57aea367995,Assistant_Manger,17
38792350-a8c5-45c9-ac46-5771e26ff2e1,Employee,15
1d6fdb66-b553-4353-9f1e-12672c5c85b9,Employee,15
2f186136-d09c-4ff2-9015-ef852d70151a,Worker,13
ef0c3bf8-960e-4ccd-a545-21e2a6310be6,Employee,15
494436d2-f4e8-473d-a97b-c4e63a3f8ea3,Worker,13
f59e5fd0-91a0-416c-90cf-6e2fbd7573b8,Employee,15
0e331fa4-9fb0-4f2e-b38a-28a4bdf2b53f,Staff,10
19e23140-75d1-4b48-af82-8a217a1449b1,Employee,15
97a0cd8e-fabc-4418-81f7-27aafdd8e0bc,Employee,15
29e1904d-b275-420c-8d45-654a4e96d192,Employee,15
0ed1f704-a469-4ea9-8cb5-afe8a9698b6f,Assistant_Manger,17
51e80b45-f60b-4841-96f8-96b79cbbd662,Worker,13
48e7ce6a-b51f-4ad7-a35c-7ba052a27757,Staff,10
fd2d062b-6952-44f1-a355-d91afff85511,Worker,13
259c4eb4-0e9a-432c-b93d-3f9e7fbfb7ef,Assistant_Manger,17
40555057-693f-4f42-a8a4-04ca9f705ea9,Manager,19
fd577899-04a3-4360-8d12-44cf1cb64256,Manager,19
33f1ab32-3ce2-47c1-b806-9dc40073a3a3,Manager,19
c90d30d9-7d8c-40a1-a067-a29f56abd2f0,Assistant_Manger,17
28fe471a-c30b-4ae5-95bb-8b4479996cee,Employee,15
c4a85584-b7f6-4672-8cd8-2787ae47821c,Assistant_Manger,17
9575b932-b2cf-4056-aa61-c1d42638e1e9,Manager,19
54b565ef-c997-45b9-b698-040d9b08ba48,Worker,13
34f60438-3879-426e-9406-26484df86768,Staff,10
9a743fd7-d69c-4af0-9bbc-5cfff8f124db,Employee,15
0bbf5f79-dc7a-44fc-b0ed-07d63e548829,Assistant_Manger,17
17f9c32d-cb27-49e9-89f0-8fc07d52f57d,Worker,13
216e8574-4a0a-48fd-a993-c145589a584a,Manager,19
d9c85e52-603f-4710-9ea3-faa4e59f88ca,Staff,10
b16c5b02-ddba-41f1-ae90-6d8c47aee6f9,Assistant_Manger,17
cc5fb1d4-1db8-4ab7-9336-d7caac51edcd,Assistant_Manger,17
5b19627d-3d29-48c3-8398-a73c940cdf9a,Employee,15
61ef6517-bf0a-42ba-b872-23e3995ce1bf,Manager,19
d923a5cc-19b4-46fa-87ee-e2acd9e9ed4b,Manager,19
8c5b24a1-1082-43f7-860b-4e19af193fa7,Manager,19
5fee3eeb-4c3b-4985-826e-9c86c57f01b4,Staff,10
1d855aac-1ed8-42df-9965-1bf337d5386a,Assistant_Manger,17
9b5e8d82-7d96-4d92-9a92-a3bd74d7f51e,Employee,15
5a07629e-3a76-4eeb-86e0-f693d5384699,Manager,19
d2ad682a-87c5-4876-80e1-f00934625174,Worker,13
64cf5c13-125c-4f38-9935-6f43d245638a,Employee,15
a7152c2d-745e-4653-aaf1-c1f0eaccdadd,Employee,15
9e8d76bf-a305-4b95-8899-e9aa064afefd,Staff,10
a79cc1b2-4db9-4e09-bbfe-d0315b63a0c8,Manager,19
ca8d62ac-637b-4399-8620-5e98bf40b312,Manager,19
8a01dcd2-8075-4e5c-8b34-5d1ff350ced8,Staff,10
466ca779-c775-4b13-963c-39b05dd0dede,Worker,13
b2e66e3c-713e-4716-ba9f-2e3c5af01cc2,Worker,13
d3a62cec-875b-47ca-ae9c-2297ab8e9499,Manager,19
6b4bd324-d28f-4dcb-9453-0407c5183d9b,Staff,10
ce4c41f9-6206-4bff-bd24-e19b905df854,Employee,15
a77efcc9-a9c7-48ff-94c0-d9a5cad8b12d,Staff,10
c1a1417c-23af-4610-8d6e-57c22eae4d5c,Worker,13
a298a9d1-c4cd-4c4e-83a6-17a5ba77fd43,Assistant_Manger,17
384159df-d756-4198-bceb-fa6cceaae3d8,Assistant_Manger,17
13331487-647c-49fb-922c-e328f847e1ce,Worker,13
528e22a7-eadc-47e9-aa24-45fd4b1dc6d6,Worker,13
35e9c68b-64e3-4ddd-be77-69ba6bf46ad5,Employee,15
a8fb6a74-d39d-4ae0-8636-78298bb2d69d,Staff,10
e2cc925e-a61a-4784-8206-7669e80fe7b2,Assistant_Manger,17
e77c0772-d57a-4e56-b7ad-c9bef8a1f398,Assistant_Manger,17
9f4b9227-1c59-4ff4-be7a-3d4579e37af5,Employee,15
2fa9db27-13a6-40c0-91a8-c8ac47f3f5c6,Assistant_Manger,17
12661891-25d6-451c-9cd6-32b63db34dcb,Employee,15
2b6a832f-fec3-4447-b4ba-b9a86b33956c,Staff,10
9a91c7cc-d51c-42f7-aa72-6ef7b33ab40d,Staff,10
3b517a2e-d746-48a4-b245-a53030e7e951,Employee,15
dc74f4a2-ce0d-406a-965a-956a6c5e7a01,Worker,13
789fdf29-eef3-49b8-bd5d-4f8b3e33dc88,Assistant_Manger,17
921444b9-66c5-47cb-8ca7-5a3a32dee03d,Manager,19
32995143-85da-4aec-ab7d-a41adca306ad,Staff,10
7603704a-7639-4fa4-9174-6bb21f97b627,Worker,13
2d1d5b6c-28ae-4580-b1d1-e1142b28d02c,Staff,10
f5c6d66d-565c-4088-8c46-e2ca4abb44fb,Assistant_Manger,17
ffdc5c87-1e0d-482f-bcba-e78b8951ab2a,Worker,13
ca0b7690-74e5-40f9-9c55-a6f196ee0d51,Assistant_Manger,17
f8ae3831-4ae8-4eac-a87b-43f78f8626f0,Manager,19
e5b19a00-f085-412b-995d-fdce8f46a96f,Assistant_Manger,17
a2137b6c-1469-49c0-a9cf-98dea3cabdab,Worker,13
66e5a7b5-2e01-4e25-b664-237becc60be5,Manager,19
fdebd95d-0d96-4ead-b965-ec181911211a,Employee,15
256dcb53-da62-41c6-b01c-48cf73910133,Manager,19
bea61422-8293-47eb-bab7-48a0d9dae2ef,Worker,13
93f770fd-584c-4d88-960c-fd0b78e4df32,Staff,10
cdfa3d21-0f30-498f-9ebb-488d5797f4f1,Worker,13
82fcad10-9546-428c-9d15-2b88ffc8c755,Employee,15
901a074e-e7c0-4fd1-acc6-c74b2888d453,Staff,10
9f618e1e-a814-42b4-8b47-8345476052db,Employee,15
4ef9528c-228c-4459-8b16-fd7abdb16d3e,Worker,13
359c62cf-d50f-4439-891c-5f375d953c55,Staff,10
f4fc4a25-53ee-46b5-9d51-a246aad96c53,Staff,10
2e674c78-b3b1-4ed7-98a1-84ac2d1d7887,Assistant_Manger,17
bd7f41fa-f92a-486e-bc25-ede016036314,Manager,19
66143da6-9c9d-4a29-bb0b-0b12b44e68fb,Assistant_Manger,17
8daaddb4-6766-49d1-b2fb-df26a497d114,Worker,13
0a63a70b-1170-4a2e-baf8-441233f87d5c,Staff,10
a39bcf83-86a8-4cbe-b6db-17d10e430dd6,Manager,19
4868ba0f-4ca6-4d58-8c90-8d7c655c5f98,Staff,10
38a65d5d-2a3f-4e86-8d1c-06d62a4325d6,Staff,10
15ff342a-e473-4d26-b0f9-c1979f1f2b76,Worker,13
201afa59-2a53-4cbe-803e-6f319489b52e,Staff,10
8329da1e-4066-4de0-a9cc-43e1f7692ad2,Employee,15
1106ea85-b19c-4365-b9be-0458f089f4ba,Manager,19
c9fbd03f-7ce3-4ae3-8dc5-c8dcf2413bf0,Manager,19
17d510ad-d16f-4b2b-a977-685e3689e791,Staff,10
04ce3710-96cb-4421-adea-1559dc651aef,Staff,10
5b01bfd7-f913-4f80-91a8-7c3ffe3e1a94,Staff,10
194df8f1-a706-438c-a078-d9f4c7437256,Worker,13
c72fb457-3f2e-4558-9aab-090a94009d03,Employee,15
b64d2dd7-9861-4ef6-bfe9-f713ce979918,Employee,15
0964b2ab-6b77-4c69-951b-0afee67bfe40,Assistant_Manger,17
f6f5317a-9dac-46c8-a196-0a5a2a419136,Assistant_Manger,17
c3517661-d2d6-46dd-91bb-f9a82e6e1070,Manager,19
4589e299-4fe4-4cb9-97ff-2013ffca4703,Employee,15
1e0ac9c7-b8d5-4aca-bc56-764c3b6d6325,Staff,10
16d1d4a9-c2cd-4dd0-a1db-34e7b5ba67d6,Assistant_Manger,17
e74e17f1-3a9f-4efe-9a5f-1b880bd7b953,Worker,13
7a8c2c02-6506-45af-b790-79ab82f1c748,Employee,15
f8b2d500-f424-41a8-ae11-6dd3676c3abe,Worker,13
602be4ff-5a4c-4dfe-84da-04cbbe445f27,Worker,13
1cb7b872-f91f-4ab8-8261-b228ee7597b4,Assistant_Manger,17
b9b14d29-ca03-4465-a830-497980a4ce3b,Manager,19
48778028-6145-4e60-a186-76daefdd4e11,Assistant_Manger,17
c8e977a3-97e2-4c2a-a796-266d19225e28,Worker,13
fef22be8-4733-44f3-ab88-e445a09652aa,Assistant_Manger,17
f3f60337-aada-4051-8704-594afc684c52,Assistant_Manger,17
b27879be-603b-424a-94fc-f312eaec6e9d,Manager,19
6309f9f7-d900-4b60-91f6-092ef951345e,Staff,10
5c3e8446-ca18-45e7-b2f7-024357426e88,Staff,10
f03e3a9e-855e-431c-900a-2375fb94c88e,Employee,15
9cf27b63-cc9e-4fb2-bc5f-dcd2643f1693,Assistant_Manger,17
4fefe061-191c-435e-9a00-b7c027a6d133,Employee,15
1fbd0ba8-f844-4fb2-bdc3-f089b67dc613,Staff,10
9b7206b4-21e1-4fc2-a0d9-4e65f4cd78d0,Staff,10
fc9e22fc-b3a4-4926-bc32-2574efb28830,Assistant_Manger,17
1a13d9e0-c428-4b43-88b0-8be430cdd597,Assistant_Manger,17
4fa8be9e-0132-4b58-b04f-acf14d0af210,Staff,10
1fa65103-c005-4d38-9a36-5fb2a90ea7b9,Employee,15
537e6096-fe9b-44ed-b205-acf14c8d9b06,Assistant_Manger,17
781f458b-65e4-4853-b9dd-d38767c13aa1,Manager,19
e8fc7631-05ce-44e0-8523-8adc52aa574b,Employee,15
604e3da4-54b7-4fc4-819a-af02f5cab6c9,Staff,10
522ecf66-69dc-4ac8-8ae6-aef6325d5f84,Manager,19
38e32f89-6eac-4b74-bd08-d04195395b99,Worker,13
04782d7a-38f1-498f-b023-86f6129f6812,Manager,19
049fa8cb-dbae-40e7-ae52-9e69fd57964e,Employee,15
c7c6f521-8e8f-431b-9d8c-46050c618cff,Employee,15
0c4c8001-d571-4864-be6a-8602151dafb8,Employee,15
bddfe1c9-7485-4dbc-b07a-e896209e4a8d,Manager,19
67ed614d-3496-4c13-af8e-fd9a27af04b6,Worker,13
573fc824-bf65-45c7-a788-3477e641122c,Staff,10
a13a24d5-07b4-4ced-ba64-2f05bea3e0ba,Staff,10
d1694d5f-b99d-4d63-8664-b26534f70828,Staff,10
d50d2df7-e508-42a3-99fb-f4ad97b739ac,Worker,13
ac60c5a1-8ced-4f4c-8aa2-b007852aa4fa,Manager,19
b16225c2-09d8-4f80-8a59-432ccbb432ba,Worker,13
1673d013-9495-4c4b-9022-bf012518343f,Manager,19
bfdeac42-2185-457e-a903-c67b4af0e38f,Staff,10
16e680ee-ed9d-4b51-ae09-62f5b457cfd5,Worker,13
c864102b-5110-412e-8316-ccfd7fa72bc2,Worker,13
c04e7f6a-b0db-46c0-97f0-c68090ea5787,Employee,15
b1092f9b-77e4-4784-acb2-ecd810d4d748,Employee,15
b9a20b7e-9f56-4bfe-8ba5-0df3ac858300,Employee,15
1eadb138-3212-4ccc-b693-66fd765b54c6,Worker,13
f21421d5-d801-49da-b4d1-f7aa6a6c7c0d,Staff,10
fa16218c-7aef-4d92-ae1b-f3448d3ead59,Manager,19
8bebfb37-1e55-415b-b83b-44ce332a781a,Worker,13
e95285bf-4dd7-4fb0-a8ae-5b3f9589221e,Worker,13
bb348219-3e86-4a23-a92e-01cde6129417,Staff,10
304db159-7bac-4021-9578-6f361e1d23c1,Assistant_Manger,17
62c81b2c-8805-41be-af09-794facec145c,Assistant_Manger,17
90131293-8468-4f9f-bd77-4d293f503902,Worker,13
5fd688ab-9bb5-44a1-8d62-fa5ff3cfe9b4,Manager,19
8feb6c7c-4fd2-4733-a4ef-497ce4274bdf,Employee,15
f28c127c-a2f3-4add-8c5a-781358db2375,Assistant_Manger,17
158a131b-d4dc-4226-b7d8-51a6b77bae4a,Worker,13
c5bdfef6-4699-4eb9-8b49-5a4629154f25,Manager,19
62b41b5d-ce54-467c-ab3a-10c9d6c3af27,Assistant_Manger,17
5c52826f-83e5-4d7d-9e29-c0b1cf7f17c4,Worker,13
94ec07b9-5a7e-4946-a7e6-f38eae8b8677,Manager,19
1de311ae-f4d6-4e6f-9fb6-6ff44aa0321a,Employee,15
04e6129c-5ca3-4b3a-917e-0faae075c722,Staff,10
cec6883d-6da5-45c8-9096-ba4bd7be3610,Staff,10
6ed35ad6-b0d3-46d3-bd44-92ed9ab5e03b,Worker,13
9fe26d9d-6b69-44b2-9021-6272fb7b1642,Worker,13
5c557a1f-fdb2-4c46-9f8a-666ba37082d2,Assistant_Manger,17
9916cd80-9e4b-42ed-9f44-3fa1fc775d9a,Employee,15
031d932f-5da9-4861-97ae-dd0cedd9c067,Assistant_Manger,17
0a65a996-5a9b-4e55-9925-87450484aa84,Employee,15
62850227-b16a-4135-99ae-bf3c11be729d,Employee,15
45c37a1f-9bb6-44fb-a96a-8fec8886fb5c,Employee,15
014b3d49-c9f5-49c0-912f-904b2c34a68b,Manager,19
fb597f6d-61b2-49de-9e29-d82bed405edb,Worker,13
27bd79c0-758c-4f38-8ec6-cf790dc480e1,Worker,13
f6b8a74f-dce3-40e2-907e-110a01908e45,Manager,19
9ccb287d-9646-4e75-a921-99191d94eb78,Manager,19
3ff55ad3-5a77-41aa-b389-69d2591f547b,Worker,13
7e20adf4-b1c0-4607-9208-3cd9eb2fe8a8,Worker,13
d9abe914-d720-407f-b4b9-9676b4cb2d26,Staff,10
4a11659b-c695-44d4-89d3-1907fd52930d,Worker,13
a0ca6e62-8d94-410e-af30-5d4f963cd5fd,Assistant_Manger,17
8ab2cb41-b450-4085-9c76-a155827d8698,Manager,19
8be4adce-10f2-496f-83b2-ab148aaf5f62,Employee,15
481f9feb-499e-4788-baea-e25b1a6399ce,Worker,13
be2cf5d2-7f0c-4283-8ddb-60fe4937e5a1,Assistant_Manger,17
026ec4b5-225a-4648-bbe8-9f5ea3ececba,Manager,19
6b579578-e4b9-48bf-a2d5-e3778a9d00a4,Employee,15
c251b4c8-4a1d-4ff7-8d9a-28efead56957,Manager,19
d159b9a2-81c1-4e64-952b-17b232993f5f,Manager,19
7f395c0f-5056-405b-a84d-5445195c8750,Manager,19
d654a04c-3459-4b1d-81d9-cb49e5916e8b,Employee,15
0d470112-cc14-413f-acd9-ca6a8bbd5355,Staff,10
472e2118-28c1-44b6-a16d-be38a43b8f4c,Worker,13
8a31ecac-f722-47b7-9f9a-24403b50e5ce,Assistant_Manger,17
7222b48a-cbc4-4c74-80e9-c0cc6bae9aac,Employee,15
6c13adec-27eb-420b-b17a-aa3ab45b2790,Employee,15
9d1201a7-b3f2-41a1-bdd6-d975e3072f3a,Employee,15
c45c87ef-0526-417d-87b8-97aa1b15dd89,Worker,13
524850ec-7b36-4f74-9d6a-55f08e5456e7,Staff,10
29c58a80-ad58-42fe-9b34-bfa33e390c58,Employee,15
3bb780dc-a22a-46a5-826f-1c74b876f0f6,Worker,13
1c8a3332-39de-4bb8-95b1-fb486c09cb8f,Staff,10
05fecb53-056f-4375-8c35-e21af9581a60,Assistant_Manger,17
74a7579e-c1d1-4d84-a18e-bc2ddf6a6579,Manager,19
9e3ec509-71ab-4be4-a753-2b661cd1456a,Staff,10
9c931b3d-b007-4b58-931e-ddc567c24a9a,Worker,13
7b57a652-440f-4e30-beca-588921093226,Assistant_Manger,17
49fd622f-8ebd-4cad-a146-601731506422,Assistant_Manger,17
c665b6be-7346-4867-a199-65af483bbbaa,Employee,15
6acb0ba0-80fd-4907-b529-f9f3483e3563,Staff,10
39a56a64-3d3f-4250-8f89-14d4564d8b47,Assistant_Manger,17
203fe070-c2fb-463c-bb5d-e54d69f73e50,Assistant_Manger,17
88f38821-2457-4a47-a742-f5fc99fb069d,Assistant_Manger,17
5eb9b4d5-4bbd-465f-a9cf-73cfba4db3ae,Manager,19
d4e5a6ea-1ff4-46e4-b33e-8c7c59092432,Employee,15
30262918-916f-44a2-80d0-7a236f779dfa,Manager,19
dc8dd7c5-dc4e-438d-8715-60ddb44b6ead,Employee,15
ea0db941-fda0-4478-8024-b9f5350f5cc7,Assistant_Manger,17
c2029f8f-2cb6-4272-a356-df424b12b1f3,Manager,19
9c0437d4-5a1b-48d2-84eb-6f549fb77b6a,Manager,19
c6dabd2c-5870-4695-82ba-c1799d42bbd9,Worker,13
bc055457-2496-4ac7-9b68-667cb1cb9eaa,Staff,10
01062036-03f8-4c13-b4e4-cb4fd1a8e395,Manager,19
8dc65584-abb0-475a-af34-6dfe17033670,Employee,15
4144daff-f6cc-44f7-a234-352eb7985768,Staff,10
26a3e458-a8bb-4cd6-bbad-4757dbd13104,Manager,19
dcdd2ddb-4466-4a0e-aa82-caa703eb9d8f,Staff,10
c734b249-f8ba-4d4c-86f1-5f40681ae2c8,Manager,19
e060ff6c-ff66-41f4-82a5-7f333e44c90a,Employee,15
ec6bd1b8-18f0-4703-8a9f-55fd2b4d7439,Employee,15
111ddfb7-d1c4-4af6-b6bd-2105ea38e23f,Worker,13
6253ec64-991b-461d-addd-a6005ae73fc5,Assistant_Manger,17
4846fe17-927b-40ab-aaab-52534190432c,Assistant_Manger,17
9f0998b3-ed54-4c1d-98cd-7e2de5c3e524,Staff,10
72bf1401-5693-44bc-85e6-24e95de61b97,Worker,13
7b1ada1e-bd49-458d-a579-9236541f33cc,Worker,13
6b26a7ba-a4f7-43d6-931b-80d8908d2937,Worker,13
14b8fe6f-4eb8-4b07-a1ae-42631ac69102,Manager,19
a51b14c3-0b62-4872-915a-7287b5e18ad2,Worker,13
da5380fa-e404-49a5-b22f-eb5f521068f0,Assistant_Manger,17
0d98c51b-a0be-4040-bd5a-05f1fe76c591,Employee,15
35931813-91ec-4e80-a416-a417dd6aefe7,Assistant_Manger,17
bca45094-ace1-41b6-ae46-dd1a66f0ef50,Assistant_Manger,17
8a4f51db-147c-4390-acd5-b218cb4624dd,Assistant_Manger,17
2df39d02-a14e-4e49-b970-8f4e2ed5a38b,Assistant_Manger,17
e9ce5c1c-afec-4128-babe-ca41bff3a4e2,Assistant_Manger,17
2edd9931-9fd8-4ba8-9084-af2eac0a8b0f,Assistant_Manger,17
5e535fb1-59fd-48df-97be-37744da19fc2,Manager,19
ebf98e47-a9ef-4b7c-9c2b-d0bcb50552bd,Employee,15
5297c821-d436-42af-b105-5881fb4a3bfa,Manager,19
3e2c31fd-0bb6-441c-b474-ed9630621f94,Staff,10
