id,source_label,source_id,target_label,target_id,relation
36,USER,a303b65a-a657-4b16-8abc-2f512e4c17ec,MESSAGE,199c5da7-9395-497a-a45d-ad49e2d763fb,sender
36,MESSAGE,199c5da7-9395-497a-a45d-ad49e2d763fb,USER,a303b65a-a657-4b16-8abc-2f512e4c17ec,send_by
37,USER,d6624336-36b3-4636-8c52-7b8b4261bb1e,MESSAGE,75052726-5925-42b1-b10e-c68116a055c9,sender
37,MESSAGE,75052726-5925-42b1-b10e-c68116a055c9,USER,d6624336-36b3-4636-8c52-7b8b4261bb1e,send_by
38,USER,ae5f5fae-fe08-487b-b171-3809ed0615cc,MESSAGE,2ebafda5-cd98-4976-a0d2-6692edb1b983,sender
38,MESSAGE,2ebafda5-cd98-4976-a0d2-6692edb1b983,USER,ae5f5fae-fe08-487b-b171-3809ed0615cc,send_by
39,USER,d27fa397-03e1-4b6f-bd40-c911c9f94437,MESSAGE,c8592690-5c6f-4461-b3b7-c2ee94a6ca9e,sender
39,MESSAGE,c8592690-5c6f-4461-b3b7-c2ee94a6ca9e,USER,d27fa397-03e1-4b6f-bd40-c911c9f94437,send_by
40,USER,4053854e-b092-417b-9285-7571354e881b,MESSAGE,6926e26b-cb60-4056-9d95-012223aceb4e,sender
40,MESSAGE,6926e26b-cb60-4056-9d95-012223aceb4e,USER,4053854e-b092-417b-9285-7571354e881b,send_by
41,USER,1d331a5b-e72b-4882-a7a0-7a78557a8f3e,MESSAGE,272fb261-0e56-4b25-8a6f-91d85799fb79,sender
41,MESSAGE,272fb261-0e56-4b25-8a6f-91d85799fb79,USER,1d331a5b-e72b-4882-a7a0-7a78557a8f3e,send_by
42,USER,a29b6aea-a114-4a19-bd49-48f3dc51d1a9,MESSAGE,7146251a-9e1f-44a5-9a28-28b2726487ba,sender
42,MESSAGE,7146251a-9e1f-44a5-9a28-28b2726487ba,USER,a29b6aea-a114-4a19-bd49-48f3dc51d1a9,send_by
43,USER,826f51fb-c365-48c6-8636-12c6352fcc09,MESSAGE,923af469-c4e7-4ae5-801d-86b23027c423,sender
43,MESSAGE,923af469-c4e7-4ae5-801d-86b23027c423,USER,826f51fb-c365-48c6-8636-12c6352fcc09,send_by
44,USER,c5cb6afb-4ce4-424e-b9d9-aea81621b8fc,MESSAGE,0f7b2a3d-ed71-43dd-8495-fb788d2bf51c,sender
44,MESSAGE,0f7b2a3d-ed71-43dd-8495-fb788d2bf51c,USER,c5cb6afb-4ce4-424e-b9d9-aea81621b8fc,send_by
45,USER,6455fb30-a885-4551-b28f-4d923430ed91,MESSAGE,cdf32b40-fd75-4119-a38e-71d43e4c8c5e,sender
45,MESSAGE,cdf32b40-fd75-4119-a38e-71d43e4c8c5e,USER,6455fb30-a885-4551-b28f-4d923430ed91,send_by
46,USER,70d4e37b-9b14-4c8e-9878-efbd21a6f793,MESSAGE,0dec9958-2a81-4456-8fb3-11c1ff67032e,sender
46,MESSAGE,0dec9958-2a81-4456-8fb3-11c1ff67032e,USER,70d4e37b-9b14-4c8e-9878-efbd21a6f793,send_by
47,USER,310a46db-a50e-4ac3-a11c-4550c2647f01,MESSAGE,c6196d96-a6d2-4d46-93d5-4047d18496fc,sender
47,MESSAGE,c6196d96-a6d2-4d46-93d5-4047d18496fc,USER,310a46db-a50e-4ac3-a11c-4550c2647f01,send_by
48,USER,a699a523-3478-40d0-9b31-d2c0a6407cca,MESSAGE,414b7894-600e-44de-9f0d-bffbd5eb5dbc,sender
48,MESSAGE,414b7894-600e-44de-9f0d-bffbd5eb5dbc,USER,a699a523-3478-40d0-9b31-d2c0a6407cca,send_by
49,USER,23d9cfe8-2452-49ff-b856-8dbfbb6b384d,MESSAGE,9cedad61-3624-462b-9f27-f8bb3425a178,sender
49,MESSAGE,9cedad61-3624-462b-9f27-f8bb3425a178,USER,23d9cfe8-2452-49ff-b856-8dbfbb6b384d,send_by
50,USER,3074f8cc-5660-4841-beed-b565406d88fe,MESSAGE,29d297b9-2c63-4470-b82d-ecbbab171a38,sender
50,MESSAGE,29d297b9-2c63-4470-b82d-ecbbab171a38,USER,3074f8cc-5660-4841-beed-b565406d88fe,send_by
51,USER,884c2c1c-591e-4987-a027-0db3e9588dfa,MESSAGE,a835206e-1d37-4b15-8630-bf26cedb8fe9,sender
51,MESSAGE,a835206e-1d37-4b15-8630-bf26cedb8fe9,USER,884c2c1c-591e-4987-a027-0db3e9588dfa,send_by
52,USER,eb81691c-fd7b-4c5e-831b-bd893177240c,MESSAGE,5264aa75-9505-4dcd-9bd2-0917c29e1c52,sender
52,MESSAGE,5264aa75-9505-4dcd-9bd2-0917c29e1c52,USER,eb81691c-fd7b-4c5e-831b-bd893177240c,send_by
53,USER,d0dc70c9-688a-43dc-a08b-c643bf871972,MESSAGE,3bdb9faa-deea-4b82-a1ae-f50e585b97c0,sender
53,MESSAGE,3bdb9faa-deea-4b82-a1ae-f50e585b97c0,USER,d0dc70c9-688a-43dc-a08b-c643bf871972,send_by
54,USER,9269b14c-dd06-45cf-b6ef-774d85d803fb,MESSAGE,8b8d6fc1-b3ea-4bab-b42b-b3c3f4edc233,sender
54,MESSAGE,8b8d6fc1-b3ea-4bab-b42b-b3c3f4edc233,USER,9269b14c-dd06-45cf-b6ef-774d85d803fb,send_by
55,USER,b2b6272d-dfb5-45f7-b256-067ff0155ea6,MESSAGE,725d2c8f-ff58-444b-9c17-cb4da0ba86f3,sender
55,MESSAGE,725d2c8f-ff58-444b-9c17-cb4da0ba86f3,USER,b2b6272d-dfb5-45f7-b256-067ff0155ea6,send_by
56,USER,430bf4a0-cfe9-4d35-a37d-16f234676535,MESSAGE,15f66be2-2af5-4672-845b-80a63cc80454,sender
56,MESSAGE,15f66be2-2af5-4672-845b-80a63cc80454,USER,430bf4a0-cfe9-4d35-a37d-16f234676535,send_by
57,USER,fe36dd5f-e962-4486-a04d-03fd3e29542f,MESSAGE,cc6a75ab-8ce7-4efc-9119-8035d3eaef0d,sender
57,MESSAGE,cc6a75ab-8ce7-4efc-9119-8035d3eaef0d,USER,fe36dd5f-e962-4486-a04d-03fd3e29542f,send_by
58,USER,5036bf6e-3825-431b-b462-84175bb3cef6,MESSAGE,c6a6bdaf-1007-48ad-9ca3-672493d25c67,sender
58,MESSAGE,c6a6bdaf-1007-48ad-9ca3-672493d25c67,USER,5036bf6e-3825-431b-b462-84175bb3cef6,send_by
59,USER,79c41af3-0a84-4709-8857-a466e4eaa376,MESSAGE,c77390f7-2454-4887-bcb5-ab57f1db6bf3,sender
59,MESSAGE,c77390f7-2454-4887-bcb5-ab57f1db6bf3,USER,79c41af3-0a84-4709-8857-a466e4eaa376,send_by
60,USER,08950fd5-016d-49eb-9e8a-58293a361561,MESSAGE,fa3852da-7e8d-4f7e-83ab-264a3c07fec8,sender
60,MESSAGE,fa3852da-7e8d-4f7e-83ab-264a3c07fec8,USER,08950fd5-016d-49eb-9e8a-58293a361561,send_by
61,USER,ee29fbd0-551a-427f-aa59-fb178914ba28,MESSAGE,7a206b28-29a7-4fc0-9645-a3480573ca45,sender
61,MESSAGE,7a206b28-29a7-4fc0-9645-a3480573ca45,USER,ee29fbd0-551a-427f-aa59-fb178914ba28,send_by
62,USER,0bbb3225-2396-45e9-bacd-d2771fb894f7,MESSAGE,b2191202-135c-4b9a-a48a-4b8db58fffa2,sender
62,MESSAGE,b2191202-135c-4b9a-a48a-4b8db58fffa2,USER,0bbb3225-2396-45e9-bacd-d2771fb894f7,send_by
63,USER,e0174101-eaec-40c3-a09d-00510c00055c,MESSAGE,7ac3efaa-5176-4149-8de5-921bfd9b67e8,sender
63,MESSAGE,7ac3efaa-5176-4149-8de5-921bfd9b67e8,USER,e0174101-eaec-40c3-a09d-00510c00055c,send_by
64,USER,4c24cb93-7ea8-4583-88d1-8fbc849b2fc2,MESSAGE,c5929fb1-af7e-42dc-8de9-3dc62a880f76,sender
64,MESSAGE,c5929fb1-af7e-42dc-8de9-3dc62a880f76,USER,4c24cb93-7ea8-4583-88d1-8fbc849b2fc2,send_by
65,USER,d00745f4-5083-4293-b8aa-a3df8dd6e68f,MESSAGE,4521d086-51de-4499-89ca-2f134105b335,sender
65,MESSAGE,4521d086-51de-4499-89ca-2f134105b335,USER,d00745f4-5083-4293-b8aa-a3df8dd6e68f,send_by
66,USER,caf1d0eb-ad87-46ec-bf8b-053d2a82bfff,MESSAGE,d211cdd9-c2cf-4b51-b2db-0ea52d0d6c86,sender
66,MESSAGE,d211cdd9-c2cf-4b51-b2db-0ea52d0d6c86,USER,caf1d0eb-ad87-46ec-bf8b-053d2a82bfff,send_by
67,USER,6c479305-fa4c-4b2c-be38-592f1a992e5f,MESSAGE,97ae2d58-35ac-408c-be6e-3060efce7034,sender
67,MESSAGE,97ae2d58-35ac-408c-be6e-3060efce7034,USER,6c479305-fa4c-4b2c-be38-592f1a992e5f,send_by
68,USER,f5027e6f-9d5e-41c2-882a-9613380c6e02,MESSAGE,fde2e745-4c23-4e11-9dc5-808103a1afe3,sender
68,MESSAGE,fde2e745-4c23-4e11-9dc5-808103a1afe3,USER,f5027e6f-9d5e-41c2-882a-9613380c6e02,send_by
69,USER,e3596b9a-db52-4007-884b-a04a50a92929,MESSAGE,eaa85615-3d06-42f3-a893-7c2463006e84,sender
69,MESSAGE,eaa85615-3d06-42f3-a893-7c2463006e84,USER,e3596b9a-db52-4007-884b-a04a50a92929,send_by
70,USER,0b036776-3d77-4456-86d5-d8c3840bf1fd,MESSAGE,4e3faa09-ff8b-497d-8af7-503c8838e2ec,sender
70,MESSAGE,4e3faa09-ff8b-497d-8af7-503c8838e2ec,USER,0b036776-3d77-4456-86d5-d8c3840bf1fd,send_by
71,USER,22861ae5-8cd1-4d28-adb2-42d40571fb46,MESSAGE,ac6dc950-be6b-42f0-abc5-7fe47466835f,sender
71,MESSAGE,ac6dc950-be6b-42f0-abc5-7fe47466835f,USER,22861ae5-8cd1-4d28-adb2-42d40571fb46,send_by
72,USER,abf1e320-0aca-4efd-a5b1-4231ac296775,MESSAGE,69834737-1b2f-4cff-920f-c9a89a661d46,sender
72,MESSAGE,69834737-1b2f-4cff-920f-c9a89a661d46,USER,abf1e320-0aca-4efd-a5b1-4231ac296775,send_by
73,USER,ef4a278e-da43-4823-bc73-491e8b2b3b47,MESSAGE,9e9edfd3-970c-4609-be94-14df99f8bd29,sender
73,MESSAGE,9e9edfd3-970c-4609-be94-14df99f8bd29,USER,ef4a278e-da43-4823-bc73-491e8b2b3b47,send_by
74,USER,05b08df7-075f-4185-b921-c510e0ca5549,MESSAGE,b6484ba1-19af-4bf8-b479-ba66575c17ba,sender
74,MESSAGE,b6484ba1-19af-4bf8-b479-ba66575c17ba,USER,05b08df7-075f-4185-b921-c510e0ca5549,send_by
75,USER,3c2c66da-2810-4da2-8b8e-3e7590093e69,MESSAGE,32269132-792d-468e-9686-bcef5b2cfce7,sender
75,MESSAGE,32269132-792d-468e-9686-bcef5b2cfce7,USER,3c2c66da-2810-4da2-8b8e-3e7590093e69,send_by
76,USER,f226ab3b-ca94-43a7-b725-a51cd4e2fca8,MESSAGE,60341657-ac11-4282-83e2-026e400eb811,sender
76,MESSAGE,60341657-ac11-4282-83e2-026e400eb811,USER,f226ab3b-ca94-43a7-b725-a51cd4e2fca8,send_by
77,USER,3410f4dc-9692-4fef-a21e-c0804ed05bdf,MESSAGE,784603bf-fd00-4b2b-a4b1-a841d6b7336f,sender
77,MESSAGE,784603bf-fd00-4b2b-a4b1-a841d6b7336f,USER,3410f4dc-9692-4fef-a21e-c0804ed05bdf,send_by
78,USER,9e8ae424-7bb7-42a4-a3e4-6c370f40ac70,MESSAGE,9e902bd5-3184-4ce4-98ed-617a7c09e257,sender
78,MESSAGE,9e902bd5-3184-4ce4-98ed-617a7c09e257,USER,9e8ae424-7bb7-42a4-a3e4-6c370f40ac70,send_by
79,USER,4c8ea432-5ce6-4290-be78-b20c31fae109,MESSAGE,c78c4362-4454-466b-8851-88e09f0d0691,sender
79,MESSAGE,c78c4362-4454-466b-8851-88e09f0d0691,USER,4c8ea432-5ce6-4290-be78-b20c31fae109,send_by
80,USER,e55bfcaf-e3cd-49c8-8a21-aecc774a7eef,MESSAGE,98ba0595-b9cb-46a0-bac5-7c1e0e27d342,sender
80,MESSAGE,98ba0595-b9cb-46a0-bac5-7c1e0e27d342,USER,e55bfcaf-e3cd-49c8-8a21-aecc774a7eef,send_by
81,USER,641e5aa1-08b5-4b8e-8c53-0bfca0568955,MESSAGE,5f26d273-4492-48ea-b3bb-27c801d90fcd,sender
81,MESSAGE,5f26d273-4492-48ea-b3bb-27c801d90fcd,USER,641e5aa1-08b5-4b8e-8c53-0bfca0568955,send_by
82,USER,9169712f-3ba7-4f28-abdc-9430b9fcadb1,MESSAGE,1b30ead6-4827-45ca-8285-0dfb1187413f,sender
82,MESSAGE,1b30ead6-4827-45ca-8285-0dfb1187413f,USER,9169712f-3ba7-4f28-abdc-9430b9fcadb1,send_by
83,USER,5df2bda7-2a34-4b2c-a773-fac0d1903978,MESSAGE,0cea75da-786c-4f6a-b04b-038b27c10278,sender
83,MESSAGE,0cea75da-786c-4f6a-b04b-038b27c10278,USER,5df2bda7-2a34-4b2c-a773-fac0d1903978,send_by
84,USER,e14051c4-c797-4a61-ac34-42799b976477,MESSAGE,cf06842a-33c9-494e-825d-91d70bf03912,sender
84,MESSAGE,cf06842a-33c9-494e-825d-91d70bf03912,USER,e14051c4-c797-4a61-ac34-42799b976477,send_by
85,USER,9c5ce61c-a552-4649-b936-5f1dc84e0d77,MESSAGE,e3ff9835-cd84-493e-a81e-723bd025f1fb,sender
85,MESSAGE,e3ff9835-cd84-493e-a81e-723bd025f1fb,USER,9c5ce61c-a552-4649-b936-5f1dc84e0d77,send_by
86,USER,2c4a122c-2682-4d50-80f3-392d79e5d965,MESSAGE,a68a16c7-8cc1-4e85-883a-968f1d3f09ec,sender
86,MESSAGE,a68a16c7-8cc1-4e85-883a-968f1d3f09ec,USER,2c4a122c-2682-4d50-80f3-392d79e5d965,send_by
87,USER,54fc8bb0-a47a-4fc4-aad4-884bafc5baf5,MESSAGE,e0a8913b-ea3c-4927-bb8b-76ca5ea69ef9,sender
87,MESSAGE,e0a8913b-ea3c-4927-bb8b-76ca5ea69ef9,USER,54fc8bb0-a47a-4fc4-aad4-884bafc5baf5,send_by
88,USER,68a48a41-496a-4e55-aea1-0df9e8de2865,MESSAGE,682e4afb-8100-496f-a989-44647cebef9a,sender
88,MESSAGE,682e4afb-8100-496f-a989-44647cebef9a,USER,68a48a41-496a-4e55-aea1-0df9e8de2865,send_by
89,USER,4c7fb231-a2a9-4261-929b-134e4d815d55,MESSAGE,398248ad-9a9d-4a4f-8d1c-37a23323e4e6,sender
89,MESSAGE,398248ad-9a9d-4a4f-8d1c-37a23323e4e6,USER,4c7fb231-a2a9-4261-929b-134e4d815d55,send_by
90,USER,46230d34-de4f-49ec-873d-0fdb982e46f6,MESSAGE,609ed42d-18b3-4487-a23a-ef8001544b8c,sender
90,MESSAGE,609ed42d-18b3-4487-a23a-ef8001544b8c,USER,46230d34-de4f-49ec-873d-0fdb982e46f6,send_by
91,USER,ff7fa007-38a3-40dd-82d5-a0e1fffd1098,MESSAGE,6c48d96c-c82d-4373-91d3-1f05f21078dc,sender
91,MESSAGE,6c48d96c-c82d-4373-91d3-1f05f21078dc,USER,ff7fa007-38a3-40dd-82d5-a0e1fffd1098,send_by
92,USER,b1aa121e-4378-4ac5-81c9-e9a5cd549d73,MESSAGE,391c9f51-f463-43e6-b865-1d3215748fd7,sender
92,MESSAGE,391c9f51-f463-43e6-b865-1d3215748fd7,USER,b1aa121e-4378-4ac5-81c9-e9a5cd549d73,send_by
93,USER,eade54c5-4c39-4dda-94ff-92c269f4a6d8,MESSAGE,4780812f-4229-4b9b-b755-bf4f4e6a53b5,sender
93,MESSAGE,4780812f-4229-4b9b-b755-bf4f4e6a53b5,USER,eade54c5-4c39-4dda-94ff-92c269f4a6d8,send_by
94,USER,9bbdffb9-648d-44a7-aff4-fb34505d1e8d,MESSAGE,1455a52a-db19-4b7d-bec4-aca785615619,sender
94,MESSAGE,1455a52a-db19-4b7d-bec4-aca785615619,USER,9bbdffb9-648d-44a7-aff4-fb34505d1e8d,send_by
95,USER,05d27c17-c4bf-458e-ae8e-d0842d72dc24,MESSAGE,d4db14dd-f102-49ca-a19f-87fccb13eeca,sender
95,MESSAGE,d4db14dd-f102-49ca-a19f-87fccb13eeca,USER,05d27c17-c4bf-458e-ae8e-d0842d72dc24,send_by
96,USER,aac8237e-a3f8-48ae-9f3c-e0fb1e97f576,MESSAGE,3da5e27f-16fb-4768-a2dc-09dd08a58780,sender
96,MESSAGE,3da5e27f-16fb-4768-a2dc-09dd08a58780,USER,aac8237e-a3f8-48ae-9f3c-e0fb1e97f576,send_by
97,USER,e74622b9-5b29-4bea-a366-d4d9d4ab2f81,MESSAGE,b6b3a3d0-2ea1-4894-bf6c-ec095814b6f8,sender
97,MESSAGE,b6b3a3d0-2ea1-4894-bf6c-ec095814b6f8,USER,e74622b9-5b29-4bea-a366-d4d9d4ab2f81,send_by
98,USER,99d1b0dc-0ccc-4177-9de9-f64eabc94ed2,MESSAGE,7816b2e1-5942-4c21-b751-6f0f05642f8d,sender
98,MESSAGE,7816b2e1-5942-4c21-b751-6f0f05642f8d,USER,99d1b0dc-0ccc-4177-9de9-f64eabc94ed2,send_by
99,USER,555d5955-bd1d-43a5-bfec-2b679af4a082,MESSAGE,a76172ef-ace5-4854-a716-feb51d8062d7,sender
99,MESSAGE,a76172ef-ace5-4854-a716-feb51d8062d7,USER,555d5955-bd1d-43a5-bfec-2b679af4a082,send_by
100,USER,fd306fb0-c079-4ce4-93be-7d993b794b04,MESSAGE,830caf30-fc79-4809-9775-6360cd1ceb04,sender
100,MESSAGE,830caf30-fc79-4809-9775-6360cd1ceb04,USER,fd306fb0-c079-4ce4-93be-7d993b794b04,send_by
